Activity,Activity_Type,Activity_Value,Compound_CID,uM,p_value,Label,Final_Activity
Active,IC50,0.1,154700317.0,0.1,7.0,1,Active
Active,IC50,0.1,162663399.0,0.1,7.0,1,Active
Active,IC50,0.1,86299123.0,0.1,7.0,1,Active
Active,IC50,0.1,90411050.0,0.1,7.0,1,Active
Active,IC50,0.1,154584694.0,0.1,7.0,1,Active
Active,IC50,0.1,146434128.0,0.1,7.0,1,Active
Active,IC50,0.1,118660184.0,0.1,7.0,1,Active
Active,IC50,0.1,146434211.0,0.1,7.0,1,Active
Active,IC50,0.1,164613754.0,0.1,7.0,1,Active
Active,IC50,0.1,118159785.0,0.1,7.0,1,Active
Active,IC50,0.1,118159685.0,0.1,7.0,1,Active
Active,IC50,0.1,118159701.0,0.1,7.0,1,Active
Active,IC50,0.1,118159439.0,0.1,7.0,1,Active
Active,IC50,0.1,118159594.0,0.1,7.0,1,Active
Active,IC50,0.1,118159707.0,0.1,7.0,1,Active
Active,IC50,0.1,118159898.0,0.1,7.0,1,Active
Active,IC50,0.1,136963102.0,0.1,7.0,1,Active
Active,IC50,0.1,147447652.0,0.1,7.0,1,Active
Active,IC50,0.1,118159778.0,0.1,7.0,1,Active
Active,IC50,0.1,118159458.0,0.1,7.0,1,Active
Active,IC50,0.1,146012212.0,0.1,7.0,1,Active
Active,IC50,0.1,118159535.0,0.1,7.0,1,Active
Active,IC50,0.1,118159809.0,0.1,7.0,1,Active
Active,IC50,0.1,118467728.0,0.1,7.0,1,Active
Active,IC50,0.1,154700318.0,0.1,7.0,1,Active
Active,IC50,0.1,118159498.0,0.1,7.0,1,Active
Active,IC50,0.1,118159659.0,0.1,7.0,1,Active
Active,IC50,0.1,118159719.0,0.1,7.0,1,Active
Active,IC50,0.1,118177572.0,0.1,7.0,1,Active
Active,IC50,0.1,118159799.0,0.1,7.0,1,Active
Active,IC50,0.1,118159893.0,0.1,7.0,1,Active
Active,IC50,0.1,118159418.0,0.1,7.0,1,Active
Active,IC50,0.1,118159858.0,0.1,7.0,1,Active
Active,IC50,0.1,118159517.0,0.1,7.0,1,Active
Active,IC50,0.1,118159433.0,0.1,7.0,1,Active
Active,IC50,0.1,118159839.0,0.1,7.0,1,Active
Active,IC50,0.1,118159897.0,0.1,7.0,1,Active
Active,IC50,0.1,118159780.0,0.1,7.0,1,Active
Active,IC50,0.1,118159782.0,0.1,7.0,1,Active
Active,IC50,0.1,118159749.0,0.1,7.0,1,Active
Active,IC50,0.1,118159548.0,0.1,7.0,1,Active
Active,IC50,0.1,118159854.0,0.1,7.0,1,Active
Active,IC50,0.1,118159851.0,0.1,7.0,1,Active
Active,IC50,0.1,118159890.0,0.1,7.0,1,Active
Active,IC50,0.1,118159539.0,0.1,7.0,1,Active
Active,IC50,0.1,118159910.0,0.1,7.0,1,Active
Active,IC50,0.1,118159589.0,0.1,7.0,1,Active
Active,IC50,0.1,118159473.0,0.1,7.0,1,Active
Active,IC50,0.1,118159757.0,0.1,7.0,1,Active
Active,IC50,0.1,118159557.0,0.1,7.0,1,Active
Active,IC50,0.1,118159613.0,0.1,7.0,1,Active
Active,IC50,0.1,146012204.0,0.1,7.0,1,Active
Active,IC50,0.1,118159588.0,0.1,7.0,1,Active
Active,IC50,0.1,118159666.0,0.1,7.0,1,Active
Active,IC50,0.1,170081627.0,0.1,7.0,1,Active
Active,IC50,0.1,118159501.0,0.1,7.0,1,Active
Active,IC50,0.1,172460627.0,0.1,7.0,1,Active
Active,IC50,0.1,118159791.0,0.1,7.0,1,Active
Active,IC50,0.1,118159693.0,0.1,7.0,1,Active
Active,IC50,0.1,118467733.0,0.1,7.0,1,Active
Active,IC50,0.1,146012207.0,0.1,7.0,1,Active
Active,IC50,0.1,146012205.0,0.1,7.0,1,Active
Active,IC50,0.1,146012211.0,0.1,7.0,1,Active
Active,IC50,0.1,146012203.0,0.1,7.0,1,Active
Active,IC50,0.1,118467694.0,0.1,7.0,1,Active
Active,IC50,0.1,118467635.0,0.1,7.0,1,Active
Active,IC50,0.1,146012210.0,0.1,7.0,1,Active
Active,IC50,0.1,154700319.0,0.1,7.0,1,Active
Active,IC50,0.1,146012206.0,0.1,7.0,1,Active
Active,IC50,0.1,118476553.0,0.1,7.0,1,Active
Active,IC50,0.1,118159705.0,0.1,7.0,1,Active
Active,IC50,0.1,118159465.0,0.1,7.0,1,Active
Active,IC50,0.1,118177582.0,0.1,7.0,1,Active
Active,IC50,0.1,118159508.0,0.1,7.0,1,Active
Active,IC50,0.1,118437921.0,0.1,7.0,1,Active
Active,IC50,0.1,145829181.0,0.1,7.0,1,Active
Active,IC50,0.1,145965372.0,0.1,7.0,1,Active
Active,IC50,0.1,86344101.0,0.1,7.0,1,Active
Active,IC50,0.1,145974979.0,0.1,7.0,1,Active
Active,IC50,0.1,145966038.0,0.1,7.0,1,Active
Active,IC50,0.1,90409787.0,0.1,7.0,1,Active
Active,IC50,0.1,118159596.0,0.1,7.0,1,Active
Active,IC50,0.1,118177584.0,0.1,7.0,1,Active
Active,IC50,0.1,86343921.0,0.1,7.0,1,Active
Active,IC50,0.1,138752631.0,0.1,7.0,1,Active
Active,IC50,0.1,86299125.0,0.1,7.0,1,Active
Active,IC50,0.1,86299253.0,0.1,7.0,1,Active
Active,IC50,0.1,86299177.0,0.1,7.0,1,Active
Active,IC50,0.1,168474915.0,0.1,7.0,1,Active
Active,IC50,0.1,168474916.0,0.1,7.0,1,Active
Active,IC50,0.1,118159525.0,0.1,7.0,1,Active
Active,IC50,0.1,90409156.0,0.1,7.0,1,Active
Active,IC50,0.1,132185548.0,0.1,7.0,1,Active
Active,IC50,0.1,132167406.0,0.1,7.0,1,Active
Active,IC50,0.1,130311558.0,0.1,7.0,1,Active
Active,IC50,0.1,146012195.0,0.1,7.0,1,Active
Active,IC50,0.1,166594402.0,0.1,7.0,1,Active
Active,IC50,0.1,118079293.0,0.1,7.0,1,Active
Active,IC50,0.1,166594414.0,0.1,7.0,1,Active
Active,IC50,0.1,166594411.0,0.1,7.0,1,Active
Active,IC50,0.1,166594423.0,0.1,7.0,1,Active
Active,IC50,0.1,118159438.0,0.1,7.0,1,Active
Active,IC50,0.1,166594415.0,0.1,7.0,1,Active
Active,IC50,0.1,166594410.0,0.1,7.0,1,Active
Active,IC50,0.1,90409730.0,0.1,7.0,1,Active
Active,IC50,0.1,166594408.0,0.1,7.0,1,Active
Active,IC50,0.1,118159635.0,0.1,7.0,1,Active
Active,IC50,0.1,19704956.0,0.1,7.0,1,Active
Active,IC50,0.1,155562553.0,0.1,7.0,1,Active
Active,IC50,0.1,153313169.0,0.1,7.0,1,Active
Active,IC50,0.1,166594403.0,0.1,7.0,1,Active
Active,IC50,0.1,118159509.0,0.1,7.0,1,Active
Active,IC50,0.1,90409819.0,0.1,7.0,1,Active
Active,IC50,0.1,71258916.0,0.1,7.0,1,Active
Active,IC50,0.1,155191591.0,0.1,7.0,1,Active
Active,IC50,0.1,155191656.0,0.1,7.0,1,Active
Active,IC50,0.1,155191713.0,0.1,7.0,1,Active
Active,IC50,0.1,162654889.0,0.1,7.0,1,Active
Active,IC50,0.1,162664076.0,0.1,7.0,1,Active
Active,IC50,0.1,118732082.0,0.1,7.0,1,Active
Active,IC50,0.1,118159886.0,0.1,7.0,1,Active
Active,IC50,0.1,136985508.0,0.1,7.0,1,Active
Active,IC50,0.1,175682206.0,0.1,7.0,1,Active
Active,IC50,0.1,175682205.0,0.1,7.0,1,Active
Active,IC50,0.1,134828588.0,0.1,7.0,1,Active
Unspecified,IC50,0.1,141531706.0,0.1,7.0,1,Active
Active,IC50,0.1,175682208.0,0.1,7.0,1,Active
Active,IC50,0.1,175682204.0,0.1,7.0,1,Active
Active,IC50,0.1,118177578.0,0.1,7.0,1,Active
Active,IC50,0.1,162396660.0,0.1,7.0,1,Active
Active,IC50,0.1,166594413.0,0.1,7.0,1,Active
Active,IC50,0.1,126648941.0,0.1,7.0,1,Active
Active,IC50,0.1,139538081.0,0.1,7.0,1,Active
Active,Kd,0.1,164616684.0,0.1,7.0,1,Active
Active,IC50,0.1,131987177.0,0.1,7.0,1,Active
Active,IC50,0.1,118159646.0,0.1,7.0,1,Active
Active,IC50,0.1,90667455.0,0.1,7.0,1,Active
Active,IC50,0.1,134316142.0,0.1,7.0,1,Active
Active,IC50,0.1,154584695.0,0.1,7.0,1,Active
Active,IC50,0.1,145866612.0,0.1,7.0,1,Active
Active,IC50,0.1,162646171.0,0.1,7.0,1,Active
Active,IC50,0.1,162657966.0,0.1,7.0,1,Active
Active,IC50,0.1,162653360.0,0.1,7.0,1,Active
Active,IC50,0.1,162651060.0,0.1,7.0,1,Active
Active,IC50,0.1,162652589.0,0.1,7.0,1,Active
Active,IC50,0.1,145866530.0,0.1,7.0,1,Active
Active,IC50,0.1,145866543.0,0.1,7.0,1,Active
Active,IC50,0.1,145866597.0,0.1,7.0,1,Active
Active,IC50,0.1,145866614.0,0.1,7.0,1,Active
Active,IC50,0.1,145866527.0,0.1,7.0,1,Active
Active,IC50,0.1,145866546.0,0.1,7.0,1,Active
Active,IC50,0.1,145866547.0,0.1,7.0,1,Active
Active,IC50,0.1,145866487.0,0.1,7.0,1,Active
Active,IC50,0.1,145866489.0,0.1,7.0,1,Active
Active,IC50,0.1,145866496.0,0.1,7.0,1,Active
Active,IC50,0.1,145866485.0,0.1,7.0,1,Active
Active,IC50,0.1,145866501.0,0.1,7.0,1,Active
Active,IC50,0.1,145866537.0,0.1,7.0,1,Active
Active,IC50,0.1,145866538.0,0.1,7.0,1,Active
Active,IC50,0.1,145866559.0,0.1,7.0,1,Active
Active,IC50,0.1,145866498.0,0.1,7.0,1,Active
Active,IC50,0.1,145866507.0,0.1,7.0,1,Active
Active,IC50,0.1,145866529.0,0.1,7.0,1,Active
Active,IC50,0.1,145866562.0,0.1,7.0,1,Active
Active,IC50,0.1,145866599.0,0.1,7.0,1,Active
Active,IC50,0.1,118093932.0,0.1,7.0,1,Active
Active,IC50,0.1,145866483.0,0.1,7.0,1,Active
Active,IC50,0.1,145866484.0,0.1,7.0,1,Active
Active,IC50,0.1,145866518.0,0.1,7.0,1,Active
Active,IC50,0.1,145866500.0,0.1,7.0,1,Active
Active,IC50,0.1,145866502.0,0.1,7.0,1,Active
Active,IC50,0.1,145866532.0,0.1,7.0,1,Active
Active,IC50,0.1,145866574.0,0.1,7.0,1,Active
Active,IC50,0.1,145866576.0,0.1,7.0,1,Active
Active,IC50,0.1,145866591.0,0.1,7.0,1,Active
Active,IC50,0.1,145866595.0,0.1,7.0,1,Active
Active,IC50,0.1,145866608.0,0.1,7.0,1,Active
Active,IC50,0.1,118093793.0,0.1,7.0,1,Active
Active,IC50,0.1,145866578.0,0.1,7.0,1,Active
Active,IC50,0.1,145866593.0,0.1,7.0,1,Active
Active,IC50,0.1,145866606.0,0.1,7.0,1,Active
Active,IC50,0.1,145866549.0,0.1,7.0,1,Active
Active,IC50,0.1,145866553.0,0.1,7.0,1,Active
Active,IC50,0.1,145866588.0,0.1,7.0,1,Active
Active,IC50,0.1,145866600.0,0.1,7.0,1,Active
Active,IC50,0.1,145866605.0,0.1,7.0,1,Active
Active,IC50,0.1,145866493.0,0.1,7.0,1,Active
Unspecified,IC50,0.1,141531707.0,0.1,7.0,1,Active
Active,IC50,0.1004,146322225.0,0.1004,6.998266287190999,1,Active
Active,IC50,0.10053,168278576.0,0.10053,6.997704317445066,1,Active
Active,Ki,0.101,89657525.0,0.101,6.995678626217357,1,Active
Active,IC50,0.101,594190.0,0.101,6.995678626217357,1,Active
Active,IC50,0.101,154688897.0,0.101,6.995678626217357,1,Active
Active,IC50,0.1016,155431641.0,0.1016,6.9931062920521,1,Active
Active,IC50,0.102,168269352.0,0.102,6.991399828238082,1,Active
Active,IC50,0.102,117891973.0,0.102,6.991399828238082,1,Active
Active,IC50,0.102,117891963.0,0.102,6.991399828238082,1,Active
Active,Ki,0.102,149201098.0,0.102,6.991399828238082,1,Active
Active,IC50,0.1026,171345042.0,0.1026,6.988852639224202,1,Active
Active,IC50,0.103,86343920.0,0.103,6.987162775294828,1,Active
Active,IC50,0.103,117891945.0,0.103,6.987162775294828,1,Active
Active,IC50,0.103,117891953.0,0.103,6.987162775294828,1,Active
Active,IC50,0.103,155431584.0,0.103,6.987162775294828,1,Active
Active,IC50,0.103,155457559.0,0.103,6.987162775294828,1,Active
Active,IC50,0.103,155457831.0,0.103,6.987162775294828,1,Active
Active,IC50,0.103,155457511.0,0.103,6.987162775294828,1,Active
Active,Ki,0.103,123740373.0,0.103,6.987162775294828,1,Active
Active,IC50,0.104,145964543.0,0.104,6.982966660701219,1,Active
Active,IC50,0.104,117723297.0,0.104,6.982966660701219,1,Active
Active,IC50,0.105,148054138.0,0.105,6.978810700930062,1,Active
Active,IC50,0.105,117891992.0,0.105,6.978810700930062,1,Active
Active,IC50,0.105,177380725.0,0.105,6.978810700930062,1,Active
Active,Ki,0.105,154663167.0,0.105,6.978810700930062,1,Active
Active,IC50,0.105,164613593.0,0.105,6.978810700930062,1,Active
Active,IC50,0.105,153465910.0,0.105,6.978810700930062,1,Active
Active,IC50,0.105,75201816.0,0.105,6.978810700930062,1,Active
Active,IC50,0.105,75201686.0,0.105,6.978810700930062,1,Active
Active,IC50,0.106,139341590.0,0.106,6.97469413473523,1,Active
Active,IC50,0.1067,155550228.0,0.1067,6.97183558057553,1,Active
Active,IC50,0.107,168295363.0,0.107,6.97061622231479,1,Active
Active,IC50,0.107,155541564.0,0.107,6.97061622231479,1,Active
Active,IC50,0.107,145972845.0,0.107,6.97061622231479,1,Active
Active,IC50,0.107,145965219.0,0.107,6.97061622231479,1,Active
Active,IC50,0.1075,145966026.0,0.1075,6.968591535748375,1,Active
Active,IC50,0.1078,19704996.0,0.1078,6.96738123914928,1,Active
Active,IC50,0.108,123131633.0,0.108,6.966576244513051,1,Active
Active,IC50,0.108,156775103.0,0.108,6.966576244513051,1,Active
Active,IC50,0.108,117892011.0,0.108,6.966576244513051,1,Active
Active,Ki,0.108,118116260.0,0.108,6.966576244513051,1,Active
Active,IC50,0.109,11283298.0,0.109,6.962573502059376,1,Active
Active,Ki,0.109,155539966.0,0.109,6.962573502059376,1,Active
Active,IC50,0.109,124221562.0,0.109,6.962573502059376,1,Active
Active,IC50,0.109,117892027.0,0.109,6.962573502059376,1,Active
Active,IC50,0.109,122553402.0,0.109,6.962573502059376,1,Active
Active,IC50,0.109,153465754.0,0.109,6.962573502059376,1,Active
Active,Ki,0.11,137648257.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,86567567.0,0.11,6.958607314841775,1,Active
Active,Kd,0.11,129182256.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,122553413.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,137796653.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,126587554.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,118889560.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,155538358.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,156016820.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,118270408.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,118889439.0,0.11,6.958607314841775,1,Active
Active,Kd,0.11,129165729.0,0.11,6.958607314841775,1,Active
Active,Ki,0.11,90019850.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,122553440.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,91826397.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,118889366.0,0.11,6.958607314841775,1,Active
Active,Ki,0.11,118116589.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,121424073.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,155352363.0,0.11,6.958607314841775,1,Active
Active,Kd,0.11,129165870.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,129046605.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,145954129.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,91826337.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,166119758.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,118437931.0,0.11,6.958607314841775,1,Active
Active,Kd,0.11,129165687.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,118437971.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,86282035.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,86281767.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,86294279.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,153388559.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,139341537.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,86280822.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,86281107.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,137796655.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,86343546.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,137796656.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,135120994.0,0.11,6.958607314841775,1,Active
Active,IC50,0.11,86292589.0,0.11,6.958607314841775,1,Active
Active,IC50,0.111,86282559.0,0.111,6.954677021213342,1,Active
Active,Ki,0.112,71616541.0,0.112,6.950781977329818,1,Active
Active,Ki,0.112,118116587.0,0.112,6.950781977329818,1,Active
Active,IC50,0.112,154689015.0,0.112,6.950781977329818,1,Active
Active,IC50,0.112,172442928.0,0.112,6.950781977329818,1,Active
Active,IC50,0.1124,172447378.0,0.1124,6.949233688766958,1,Active
Active,IC50,0.113,177376984.0,0.113,6.94692155651658,1,Active
Active,IC50,0.113,155539828.0,0.113,6.94692155651658,1,Active
Active,IC50,0.113,15978961.0,0.113,6.94692155651658,1,Active
Active,Ki,0.114,78322399.0,0.114,6.943095148663527,1,Active
Active,IC50,0.114,162662428.0,0.114,6.943095148663527,1,Active
Active,IC50,0.114,168294648.0,0.114,6.943095148663527,1,Active
Active,Ki,0.114,155043611.0,0.114,6.943095148663527,1,Active
Active,IC50,0.114,139558432.0,0.114,6.943095148663527,1,Active
Active,Ki,0.114,118116301.0,0.114,6.943095148663527,1,Active
Active,IC50,0.114,139341554.0,0.114,6.943095148663527,1,Active
Active,IC50,0.115,162668432.0,0.115,6.939302159646388,1,Active
Active,Ki,0.115,118116793.0,0.115,6.939302159646388,1,Active
Active,Ki,0.115,155043541.0,0.115,6.939302159646388,1,Active
Active,IC50,0.1158,172464870.0,0.1158,6.936291440608582,1,Active
Active,Ki,0.116,90388035.0,0.116,6.935542010773082,1,Active
Active,Ki,0.116,155043568.0,0.116,6.935542010773082,1,Active
Active,Ki,0.116,155043404.0,0.116,6.935542010773082,1,Active
Active,Ki,0.116,162495349.0,0.116,6.935542010773082,1,Active
Active,IC50,0.116,168292095.0,0.116,6.935542010773082,1,Active
Active,IC50,0.1164,59569003.0,0.1164,6.934047019686131,1,Active
Active,IC50,0.117,139341553.0,0.117,6.931814138253838,1,Active
Active,IC50,0.117,86567506.0,0.117,6.931814138253838,1,Active
Active,IC50,0.117,139341738.0,0.117,6.931814138253838,1,Active
Active,IC50,0.117,126685932.0,0.117,6.931814138253838,1,Active
Active,IC50,0.117,117892010.0,0.117,6.931814138253838,1,Active
Active,IC50,0.117,75201635.0,0.117,6.931814138253838,1,Active
Active,IC50,0.117,123131629.0,0.117,6.931814138253838,1,Active
Active,IC50,0.1174,155431199.0,0.1174,6.930331903088405,1,Active
Active,IC50,0.118,117892009.0,0.118,6.928117992693875,1,Active
Active,IC50,0.1182,141507303.0,0.1182,6.927382523454764,1,Active
Active,IC50,0.119,139341501.0,0.119,6.924453038607469,1,Active
Active,Kd,0.119,162648411.0,0.119,6.924453038607469,1,Active
Active,IC50,0.119,117892022.0,0.119,6.924453038607469,1,Active
Active,IC50,0.119,146525091.0,0.119,6.924453038607469,1,Active
Active,IC50,0.1195,162655674.0,0.1195,6.922632094715843,1,Active
Active,IC50,0.1198,19704928.0,0.1198,6.921543181946707,1,Active
Active,Kd,0.12,129166043.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,126685895.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,117891994.0,0.12,6.920818753952375,1,Active
Active,Kd,0.12,129165999.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86281377.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86281244.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,122553412.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,122553392.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86281243.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86292385.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86282036.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,145961203.0,0.12,6.920818753952375,1,Active
Active,Ki,0.12,90028262.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,118889618.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,117723313.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,118095186.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86281901.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86294282.0,0.12,6.920818753952375,1,Active
Active,Kd,0.12,25015677.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,135120988.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86291998.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,122553477.0,0.12,6.920818753952375,1,Active
Active,Kd,0.12,155522472.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86282041.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86294483.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86292191.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,127034598.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86567568.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,137631627.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86567634.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,86566905.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,16722832.0,0.12,6.920818753952375,1,Active
Active,Ki,0.12,86287687.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,146525047.0,0.12,6.920818753952375,1,Active
Active,Kd,0.12,171355961.0,0.12,6.920818753952375,1,Active
Active,IC50,0.12,118732072.0,0.12,6.920818753952375,1,Active
Active,IC50,0.121,122553473.0,0.121,6.91721462968355,1,Active
Active,IC50,0.121,168278464.0,0.121,6.91721462968355,1,Active
Active,Ki,0.121,89657556.0,0.121,6.91721462968355,1,Active
Active,IC50,0.121,124221567.0,0.121,6.91721462968355,1,Active
Active,IC50,0.1212,118987505.0,0.1212,6.916497380169733,1,Active
Active,IC50,0.122,122588656.0,0.122,6.913640169325252,1,Active
Active,IC50,0.122,172450649.0,0.122,6.913640169325252,1,Active
Active,IC50,0.122,153465861.0,0.122,6.913640169325252,1,Active
Active,IC50,0.122,118067813.0,0.122,6.913640169325252,1,Active
Active,IC50,0.1222,177380737.0,0.1222,6.912928794093465,1,Active
Active,IC50,0.123,139558220.0,0.123,6.910094888560602,1,Active
Active,IC50,0.123,118067818.0,0.123,6.910094888560602,1,Active
Active,IC50,0.123,118067811.0,0.123,6.910094888560602,1,Active
Active,IC50,0.123,153465728.0,0.123,6.910094888560602,1,Active
Active,IC50,0.123,177376978.0,0.123,6.910094888560602,1,Active
Active,Kd,0.123,162665883.0,0.123,6.910094888560602,1,Active
Active,IC50,0.1235,15978963.0,0.1235,6.9083330424043154,1,Active
Active,IC50,0.124,139341540.0,0.124,6.906578314837765,1,Active
Active,Kd,0.124,1192817.0,0.124,6.906578314837765,1,Active
Active,IC50,0.124,172470760.0,0.124,6.906578314837765,1,Active
Active,IC50,0.1245,142296543.0,0.1245,6.904830648568245,1,Active
Active,IC50,0.125,134457889.0,0.125,6.903089986991944,1,Active
Active,Ki,0.125,89657619.0,0.125,6.903089986991944,1,Active
Active,IC50,0.1251,117689239.0,0.1251,6.90274269030658,1,Active
Active,IC50,0.1255,142296524.0,0.1255,6.901356274182943,1,Active
Active,IC50,0.12589,126648572.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,126648895.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,135341827.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,126675974.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,164618105.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,164614079.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,147449651.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,164616391.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,146822183.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,149962244.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,156014278.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,131987176.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,164612127.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,155818571.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,164618820.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,126648589.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,134306284.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,129022870.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,155526096.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,122180560.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,145971415.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,164622185.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,145965402.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,131988817.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,134306292.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,153297976.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,162650028.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.12589,164614619.0,0.12589,6.900008766455316,1,Active
Active,IC50,0.126,76070631.0,0.126,6.899629454882437,1,Active
Active,IC50,0.127,176023839.0,0.127,6.896196279044043,1,Active
Active,Ki,0.127,118116921.0,0.127,6.896196279044043,1,Active
Active,IC50,0.127,152051716.0,0.127,6.896196279044043,1,Active
Active,Kd,0.127,155541119.0,0.127,6.896196279044043,1,Active
Active,IC50,0.128,153465843.0,0.128,6.892790030352131,1,Active
Active,IC50,0.128,117891987.0,0.128,6.892790030352131,1,Active
Active,IC50,0.128,139341532.0,0.128,6.892790030352131,1,Active
Active,Ki,0.128,118116908.0,0.128,6.892790030352131,1,Active
Active,IC50,0.128,117891944.0,0.128,6.892790030352131,1,Active
Active,Ki,0.128,155531097.0,0.128,6.892790030352131,1,Active
Active,Ki,0.128,118116926.0,0.128,6.892790030352131,1,Active
Active,IC50,0.1281,172468828.0,0.1281,6.892450870255313,1,Active
Active,IC50,0.129,129046530.0,0.129,6.889410289700751,1,Active
Active,IC50,0.129,176023834.0,0.129,6.889410289700751,1,Active
Active,IC50,0.129,166139349.0,0.129,6.889410289700751,1,Active
Active,IC50,0.13,171349797.0,0.13,6.886056647693163,1,Active
Active,IC50,0.13,171355702.0,0.13,6.886056647693163,1,Active
Active,IC50,0.13,16722836.0,0.13,6.886056647693163,1,Active
Active,IC50,0.13,163184874.0,0.13,6.886056647693163,1,Active
Active,IC50,0.13,155352452.0,0.13,6.886056647693163,1,Active
Active,IC50,0.13,146037608.0,0.13,6.886056647693163,1,Active
Active,IC50,0.13,86292587.0,0.13,6.886056647693163,1,Active
Active,IC50,0.13,91826350.0,0.13,6.886056647693163,1,Active
